id,firstname,lastname,birth,nba,height,weight,college,affiliation,leagues
115,Pat,Connaughton,"{'date': '1993-01-06', 'country': 'USA'}","{'start': 2015, 'pro': 6}","{'feets': '6', 'inches': '5', 'meters': '1.96'}","{'pounds': '209', 'kilograms': '94.8'}",Notre Dame,Notre Dame/USA,"{'standard': {'jersey': 24, 'active': True, 'pos': 'G'}}"
49,DeAndre',Bembry,"{'date': '1994-07-04', 'country': 'USA'}","{'start': 2016, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",St. Joseph's (PA),St. Joseph's (PA)/USA,"{'standard': {'jersey': 95, 'active': False, 'pos': None}}"
852,Semi,Ojeleye,"{'date': '1994-12-05', 'country': 'USA'}","{'start': 2017, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",Southern Methodist,Southern Methodist/USA,"{'standard': {'jersey': 37, 'active': False, 'pos': None}, 'vegas': {'jersey': 37, 'active': True, 'pos': 'F'}}"
819,Luke,Kornet,"{'date': '1995-07-15', 'country': 'USA'}","{'start': 2017, 'pro': 4}","{'feets': '7', 'inches': '2', 'meters': '2.18'}","{'pounds': '250', 'kilograms': '113.4'}",Vanderbilt,Vanderbilt/USA,"{'standard': {'jersey': 40, 'active': True, 'pos': 'C-F'}, 'vegas': {'jersey': 2, 'active': True, 'pos': 'F-C'}}"
926,Grayson,Allen,"{'date': '1995-10-08', 'country': 'USA'}","{'start': 2018, 'pro': 3}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '198', 'kilograms': '89.8'}",Duke,Duke/USA,"{'standard': {'jersey': 7, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 3, 'active': True, 'pos': 'G'}, 'utah': {'jersey': 24, 'active': True, 'pos': 'G'}}"
949,Jevon,Carter,"{'date': '1995-09-14', 'country': 'USA'}","{'start': 2018, 'pro': 3}","{'feets': '6', 'inches': '1', 'meters': '1.85'}","{'pounds': '200', 'kilograms': '90.7'}",West Virginia,West Virginia/USA,"{'standard': {'jersey': 5, 'active': True, 'pos': 'G'}, 'utah': {'jersey': 3, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 3, 'active': True, 'pos': 'G'}}"
962,Donte,DiVincenzo,"{'date': '1997-01-31', 'country': 'USA'}","{'start': 2018, 'pro': 3}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '203', 'kilograms': '92.1'}",Villanova,Villanova/USA,"{'standard': {'jersey': None, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 9, 'active': True, 'pos': 'G'}}"
1013,Theo,Pinson,"{'date': '1995-11-05', 'country': 'USA'}","{'start': 2018, 'pro': 3}","{'feets': '6', 'inches': '5', 'meters': '1.96'}","{'pounds': '212', 'kilograms': '96.2'}",North Carolina,North Carolina/USA,"{'standard': {'jersey': 1, 'active': True, 'pos': 'G-F'}, 'vegas': {'jersey': 6, 'active': True, 'pos': 'G'}}"
1308,Elijah,Bryant,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'vegas': {'jersey': 19, 'active': True, 'pos': 'G'}, 'standard': {'jersey': 6, 'active': False, 'pos': None}}"
1828,Jemerrio,Jones,"{'date': '1995-04-09', 'country': 'USA'}","{'start': 2018, 'pro': 1}","{'feets': '6', 'inches': '5', 'meters': '1.96'}","{'pounds': '175', 'kilograms': '79.4'}",New Mexico State,New Mexico State/USA,"{'standard': {'jersey': 32, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 30, 'active': True, 'pos': 'F'}}"
2579,Javin,DeLaurier,"{'date': '1998-04-07', 'country': 'USA'}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '234', 'kilograms': '106.1'}",Duke,Duke/USA,"{'standard': {'jersey': 12, 'active': True, 'pos': 'C'}, 'vegas': {'jersey': 40, 'active': True, 'pos': 'F-C'}}"
2580,Mamadi,Diakite,"{'date': '1997-01-21', 'country': 'Guinea'}","{'start': 2020, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",Virginia,Virginia/Guinea,"{'standard': {'jersey': 12, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 25, 'active': True, 'pos': 'F'}}"
2207,Justin,Robinson,"{'date': '1997-10-12', 'country': 'USA'}","{'start': 2019, 'pro': 2}","{'feets': '6', 'inches': '1', 'meters': '1.85'}","{'pounds': '195', 'kilograms': '88.5'}",Virginia Tech,Virginia Tech/USA,"{'vegas': {'jersey': 5, 'active': True, 'pos': 'G'}, 'standard': {'jersey': 55, 'active': True, 'pos': 'G'}, 'sacramento': {'jersey': 55, 'active': True, 'pos': 'G'}, 'utah': {'jersey': 5, 'active': True, 'pos': 'G'}}"
2034,Lindell,Wigginton,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'vegas': {'jersey': 28, 'active': True, 'pos': 'G'}, 'standard': {'jersey': 28, 'active': True, 'pos': 'G'}}"
2628,Jordan,Nwora,"{'date': '1998-09-09', 'country': 'USA'}","{'start': 2020, 'pro': 1}","{'feets': '6', 'inches': '8', 'meters': '2.03'}","{'pounds': '225', 'kilograms': '102.1'}",Louisville,Louisville/USA,"{'standard': {'jersey': 13, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 13, 'active': True, 'pos': 'F'}}"
1898,Tremont,Waters,"{'date': '1998-01-10', 'country': 'USA'}","{'start': 2019, 'pro': 2}","{'feets': '5', 'inches': '10', 'meters': '1.78'}","{'pounds': '175', 'kilograms': '79.4'}",Louisiana State,Louisiana State/USA,"{'standard': {'jersey': 51, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 51, 'active': True, 'pos': 'G'}, 'utah': {'jersey': 51, 'active': True, 'pos': 'G'}}"
2152,Rayjon,Tucker,"{'date': '1997-09-24', 'country': 'USA'}","{'start': 2019, 'pro': 2}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '209', 'kilograms': '94.8'}",Arkansas-Little Rock,Arkansas-Little Rock/USA,"{'vegas': {'jersey': 59, 'active': True, 'pos': 'G'}, 'standard': {'jersey': 59, 'active': True, 'pos': 'G'}}"
3183,Brandon,Randolph,"{'date': '1997-09-02', 'country': 'USA'}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '6', 'meters': '1.98'}","{'pounds': '190', 'kilograms': '86.2'}",Arizona,Arizona/USA,"{'vegas': {'jersey': 28, 'active': True, 'pos': 'G-F'}}"
2583,Paul,Eboua,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 98, 'active': False, 'pos': None}, 'vegas': {'jersey': 41, 'active': True, 'pos': 'F'}}"
2624,E.J.,Montgomery,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 23, 'active': False, 'pos': None}, 'vegas': {'jersey': 23, 'active': True, 'pos': 'F'}}"
2878,Jeff,Dowtin,"{'date': '1997-05-10', 'country': 'USA'}","{'start': 2021, 'pro': 0}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '180', 'kilograms': '81.6'}",Rhode Island,Rhode Island/USA,"{'sacramento': {'jersey': 25, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 20, 'active': True, 'pos': 'G'}, 'standard': {'jersey': 15, 'active': True, 'pos': 'G'}}"
2783,Luca,Vildoza,"{'date': '1995-08-11', 'country': 'Argentina'}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '190', 'kilograms': '86.2'}",Baskonia,Baskonia/Argentina,"{'standard': {'jersey': 6, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 6, 'active': True, 'pos': 'G'}}"
2830,Sandro,Mamukelashvili,"{'date': '1999-05-23', 'country': 'Georgia'}","{'start': 2021, 'pro': 0}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '240', 'kilograms': '108.9'}",Seton Hall,Seton Hall/Georgia,"{'standard': {'jersey': 54, 'active': True, 'pos': 'F-C'}, 'vegas': {'jersey': 54, 'active': True, 'pos': 'F'}}"
2917,Javonte,Smart,"{'date': '1999-06-03', 'country': 'USA'}","{'start': 2021, 'pro': 0}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '205', 'kilograms': '93.0'}",Louisiana State,Louisiana State/USA,"{'sacramento': {'jersey': 15, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 15, 'active': True, 'pos': 'G'}, 'standard': {'jersey': 15, 'active': True, 'pos': 'G'}}"
2990,Jalen,Crutcher,"{'date': '1999-07-18', 'country': 'USA'}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '2', 'meters': '1.88'}","{'pounds': '175', 'kilograms': '79.4'}",Dayton,Dayton/USA,"{'vegas': {'jersey': 17, 'active': True, 'pos': 'G'}, 'standard': {'jersey': 17, 'active': True, 'pos': 'G'}}"
2824,Georgios,Kalaitzakis,"{'date': '1999-01-02', 'country': 'Greece'}","{'start': 2021, 'pro': 0}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '192', 'kilograms': '87.1'}",Panathinaikos,Panathinaikos/Greece,"{'standard': {'jersey': 18, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 18, 'active': True, 'pos': 'F'}}"
323,Brook,Lopez,"{'date': '1988-04-01', 'country': 'USA'}","{'start': 2008, 'pro': 13}","{'feets': '7', 'inches': '0', 'meters': '2.13'}","{'pounds': '282', 'kilograms': '127.9'}",Stanford,Stanford/USA,"{'standard': {'jersey': 11, 'active': True, 'pos': 'C'}}"
255,Serge,Ibaka,"{'date': '1989-09-18', 'country': 'Republic of the Congo'}","{'start': 2009, 'pro': 12}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '235', 'kilograms': '106.6'}",Ricoh Manresa,Ricoh Manresa/Republic of the Congo,"{'standard': {'jersey': 25, 'active': True, 'pos': 'F'}, 'africa': {'jersey': 9, 'active': True, 'pos': 'F-C'}}"
237,George,Hill,"{'date': '1986-05-04', 'country': 'USA'}","{'start': 2008, 'pro': 13}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '188', 'kilograms': '85.3'}",Indiana-Purdue Indianapolis,Indiana-Purdue Indianapolis/USA,"{'standard': {'jersey': 3, 'active': True, 'pos': 'G'}}"
242,Jrue,Holiday,"{'date': '1990-06-12', 'country': 'USA'}","{'start': 2009, 'pro': 12}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '205', 'kilograms': '93.0'}",UCLA,UCLA/USA,"{'standard': {'jersey': 21, 'active': True, 'pos': 'G'}}"
341,Wesley,Matthews,"{'date': '1986-10-14', 'country': 'USA'}","{'start': 2009, 'pro': 12}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '220', 'kilograms': '99.8'}",Marquette,Marquette/USA,"{'standard': {'jersey': 23, 'active': True, 'pos': 'G'}}"
117,DeMarcus,Cousins,"{'date': '1990-08-13', 'country': 'USA'}","{'start': 2010, 'pro': 10}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '270', 'kilograms': '122.5'}",Kentucky,Kentucky/USA,"{'standard': {'jersey': 4, 'active': True, 'pos': 'C'}}"
369,Greg,Monroe,"{'date': '1990-06-04', 'country': 'USA'}","{'start': 2010, 'pro': 9}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '250', 'kilograms': '113.4'}",Georgetown,Georgetown/USA,"{'standard': {'jersey': 55, 'active': True, 'pos': 'F-C'}}"
361,Khris,Middleton,"{'date': '1991-08-12', 'country': 'USA'}","{'start': 2012, 'pro': 9}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '222', 'kilograms': '100.7'}",Texas A&M,Texas A&M/USA,"{'standard': {'jersey': 22, 'active': True, 'pos': 'F'}, 'africa': {'jersey': 22, 'active': True, 'pos': 'F'}}"
20,Giannis,Antetokounmpo,"{'date': '1994-12-06', 'country': 'Greece'}","{'start': 2013, 'pro': 8}","{'feets': '6', 'inches': '11', 'meters': '2.11'}","{'pounds': '242', 'kilograms': '109.8'}",Filathlitikos,Filathlitikos/Greece,"{'standard': {'jersey': 34, 'active': True, 'pos': 'F'}}"
2408,Thanasis,Antetokounmpo,"{'date': '1992-07-18', 'country': 'Greece'}","{'start': 2015, 'pro': 3}","{'feets': '6', 'inches': '6', 'meters': '1.98'}","{'pounds': '219', 'kilograms': '99.3'}",Panathinaikos,Panathinaikos/Greece,"{'standard': {'jersey': 43, 'active': True, 'pos': 'F'}}"
247,Rodney,Hood,"{'date': '1992-10-20', 'country': 'USA'}","{'start': 2014, 'pro': 7}","{'feets': '6', 'inches': '8', 'meters': '2.03'}","{'pounds': '208', 'kilograms': '94.3'}",Duke,Duke/USA,"{'standard': {'jersey': 22, 'active': True, 'pos': 'G-F'}}"
399,Johnny,O'Bryant III,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 97, 'active': False, 'pos': None}}"
182,Langston,Galloway,"{'date': '1991-12-09', 'country': 'USA'}","{'start': 2014, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",St. Joseph's (PA),St. Joseph's (PA)/USA,"{'standard': {'jersey': 11, 'active': True, 'pos': 'G'}}"
3015,Steven,Enoch,"{'date': '1997-09-18', 'country': None}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '260', 'kilograms': '117.9'}",Louisville,,"{'vegas': {'jersey': 19, 'active': True, 'pos': 'F'}}"
3143,John,Mooney,"{'date': '1998-03-20', 'country': None}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '245', 'kilograms': '111.1'}",Notre Dame,,"{'vegas': {'jersey': 35, 'active': True, 'pos': 'F'}}"
3218,Mike,Smith,"{'date': '1997-10-13', 'country': None}","{'start': 0, 'pro': 0}","{'feets': '5', 'inches': '11', 'meters': '1.8'}","{'pounds': '185', 'kilograms': '83.9'}",Michigan,,"{'vegas': {'jersey': 12, 'active': True, 'pos': 'G'}}"
3247,DMitrik,Trice,"{'date': '1996-05-02', 'country': None}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '0', 'meters': '1.83'}","{'pounds': '185', 'kilograms': '83.9'}",Wisconsin,,"{'vegas': {'jersey': 17, 'active': True, 'pos': 'G'}}"
3267,Tyree,White,"{'date': '1997-11-12', 'country': None}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '8', 'meters': '2.03'}","{'pounds': '190', 'kilograms': '86.2'}",ULM,,"{'vegas': {'jersey': 27, 'active': True, 'pos': 'F'}}"
431,Bobby,Portis,"{'date': '1995-02-10', 'country': 'USA'}","{'start': 2015, 'pro': 6}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '250', 'kilograms': '113.4'}",Arkansas,Arkansas/USA,"{'standard': {'jersey': 9, 'active': True, 'pos': 'F'}}"
115,Pat,Connaughton,"{'date': '1993-01-06', 'country': 'USA'}","{'start': 2015, 'pro': 6}","{'feets': '6', 'inches': '5', 'meters': '1.96'}","{'pounds': '209', 'kilograms': '94.8'}",Notre Dame,Notre Dame/USA,"{'standard': {'jersey': 24, 'active': True, 'pos': 'G'}}"
926,Grayson,Allen,"{'date': '1995-10-08', 'country': 'USA'}","{'start': 2018, 'pro': 3}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '198', 'kilograms': '89.8'}",Duke,Duke/USA,"{'standard': {'jersey': 7, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 3, 'active': True, 'pos': 'G'}, 'utah': {'jersey': 24, 'active': True, 'pos': 'G'}}"
949,Jevon,Carter,"{'date': '1995-09-14', 'country': 'USA'}","{'start': 2018, 'pro': 3}","{'feets': '6', 'inches': '1', 'meters': '1.85'}","{'pounds': '200', 'kilograms': '90.7'}",West Virginia,West Virginia/USA,"{'standard': {'jersey': 5, 'active': True, 'pos': 'G'}, 'utah': {'jersey': 3, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 3, 'active': True, 'pos': 'G'}}"
2034,Lindell,Wigginton,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'vegas': {'jersey': 28, 'active': True, 'pos': 'G'}, 'standard': {'jersey': 28, 'active': True, 'pos': 'G'}}"
2628,Jordan,Nwora,"{'date': '1998-09-09', 'country': 'USA'}","{'start': 2020, 'pro': 1}","{'feets': '6', 'inches': '8', 'meters': '2.03'}","{'pounds': '225', 'kilograms': '102.1'}",Louisville,Louisville/USA,"{'standard': {'jersey': 13, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 13, 'active': True, 'pos': 'F'}}"
2482,Marques,Bolden,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 24, 'active': True, 'pos': 'C'}, 'vegas': {'jersey': 22, 'active': True, 'pos': 'C'}}"
2783,Luca,Vildoza,"{'date': '1995-08-11', 'country': 'Argentina'}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '190', 'kilograms': '86.2'}",Baskonia,Baskonia/Argentina,"{'standard': {'jersey': 6, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 6, 'active': True, 'pos': 'G'}}"
2830,Sandro,Mamukelashvili,"{'date': '1999-05-23', 'country': 'Georgia'}","{'start': 2021, 'pro': 0}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '240', 'kilograms': '108.9'}",Seton Hall,Seton Hall/Georgia,"{'standard': {'jersey': 54, 'active': True, 'pos': 'F-C'}, 'vegas': {'jersey': 54, 'active': True, 'pos': 'F'}}"
3405,MarJon,Beauchamp,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': None, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': None, 'active': True, 'pos': 'F'}}"
3443,A.J.,Green,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 20, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 20, 'active': True, 'pos': 'G'}}"
323,Brook,Lopez,"{'date': '1988-04-01', 'country': 'USA'}","{'start': 2008, 'pro': 13}","{'feets': '7', 'inches': '0', 'meters': '2.13'}","{'pounds': '282', 'kilograms': '127.9'}",Stanford,Stanford/USA,"{'standard': {'jersey': 11, 'active': True, 'pos': 'C'}}"
255,Serge,Ibaka,"{'date': '1989-09-18', 'country': 'Republic of the Congo'}","{'start': 2009, 'pro': 12}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '235', 'kilograms': '106.6'}",Ricoh Manresa,Ricoh Manresa/Republic of the Congo,"{'standard': {'jersey': 25, 'active': True, 'pos': 'F'}, 'africa': {'jersey': 9, 'active': True, 'pos': 'F-C'}}"
237,George,Hill,"{'date': '1986-05-04', 'country': 'USA'}","{'start': 2008, 'pro': 13}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '188', 'kilograms': '85.3'}",Indiana-Purdue Indianapolis,Indiana-Purdue Indianapolis/USA,"{'standard': {'jersey': 3, 'active': True, 'pos': 'G'}}"
146,Goran,Dragic,"{'date': '1986-05-06', 'country': 'Slovenia'}","{'start': 2008, 'pro': 13}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '190', 'kilograms': '86.2'}",Union Olimpija,Union Olimpija/Slovenia,"{'standard': {'jersey': 7, 'active': True, 'pos': 'G'}}"
242,Jrue,Holiday,"{'date': '1990-06-12', 'country': 'USA'}","{'start': 2009, 'pro': 12}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '205', 'kilograms': '93.0'}",UCLA,UCLA/USA,"{'standard': {'jersey': 21, 'active': True, 'pos': 'G'}}"
341,Wesley,Matthews,"{'date': '1986-10-14', 'country': 'USA'}","{'start': 2009, 'pro': 12}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '220', 'kilograms': '99.8'}",Marquette,Marquette/USA,"{'standard': {'jersey': 23, 'active': True, 'pos': 'G'}}"
315,Meyers,Leonard,"{'date': '1992-02-27', 'country': 'USA'}","{'start': 2012, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",Illinois,Illinois/USA,"{'standard': {'jersey': 99, 'active': False, 'pos': None}}"
121,Jae,Crowder,"{'date': '1990-07-06', 'country': 'USA'}","{'start': 2012, 'pro': 9}","{'feets': '6', 'inches': '6', 'meters': '1.98'}","{'pounds': '235', 'kilograms': '106.6'}",Marquette,Marquette/USA,"{'standard': {'jersey': 99, 'active': True, 'pos': 'F'}}"
361,Khris,Middleton,"{'date': '1991-08-12', 'country': 'USA'}","{'start': 2012, 'pro': 9}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '222', 'kilograms': '100.7'}",Texas A&M,Texas A&M/USA,"{'standard': {'jersey': 22, 'active': True, 'pos': 'F'}, 'africa': {'jersey': 22, 'active': True, 'pos': 'F'}}"
20,Giannis,Antetokounmpo,"{'date': '1994-12-06', 'country': 'Greece'}","{'start': 2013, 'pro': 8}","{'feets': '6', 'inches': '11', 'meters': '2.11'}","{'pounds': '242', 'kilograms': '109.8'}",Filathlitikos,Filathlitikos/Greece,"{'standard': {'jersey': 34, 'active': True, 'pos': 'F'}}"
2408,Thanasis,Antetokounmpo,"{'date': '1992-07-18', 'country': 'Greece'}","{'start': 2015, 'pro': 3}","{'feets': '6', 'inches': '6', 'meters': '1.98'}","{'pounds': '219', 'kilograms': '99.3'}",Panathinaikos,Panathinaikos/Greece,"{'standard': {'jersey': 43, 'active': True, 'pos': 'F'}}"
258,Joe,Ingles,"{'date': '1987-10-02', 'country': 'Australia'}","{'start': 2014, 'pro': 7}","{'feets': '6', 'inches': '8', 'meters': '2.03'}","{'pounds': '220', 'kilograms': '99.8'}",Maccabi Tel Aviv,Maccabi Tel Aviv/Australia,"{'standard': {'jersey': None, 'active': True, 'pos': 'F-G'}}"
417,Cameron,Payne,"{'date': '1994-08-08', 'country': 'USA'}","{'start': 2015, 'pro': 6}","{'feets': '6', 'inches': '1', 'meters': '1.85'}","{'pounds': '183', 'kilograms': '83.0'}",Murray State,Murray State/USA,"{'standard': {'jersey': 15, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 20, 'active': True, 'pos': 'G'}}"
